"Rockliff, Tom",PA,7,1,1,-,2,-,-,-,2,-,-,,,,,,1,-,-,-,-,-,-,-,18,,2,3,5
"Murphy, Marc",CA,6,-,-,-,-,-,-,-,-,-,,,,-,,3,-,-,-,-,-,-,3,-,19,2,,,2
"McDonald, Tom",ME,6,-,-,-,-,-,-,-,-,-,-,-,-,,3,-,3,,,,,,,,15,2,,,2
"Zurhaar, Cameron",NM,6,,,,-,-,-,3,-,-,-,-,-,-,,-,3,-,-,-,-,-,-,-,19,2,,,2
"Keath, Alex",AD,6,-,-,-,-,-,3,-,3,-,-,-,-,-,,-,-,-,-,,,,,-,18,2,,,2
"Wines, Ollie",PA,6,,,-,-,3,-,-,,,,,,,-,-,-,-,,,,-,-,3,12,2,,,2
"Hipwood, Eric",BL,6,-,-,3,-,-,-,-,-,-,-,-,-,,-,3,-,,-,-,-,-,-,-,21,2,,,2
"Cotchin, Trent",RI,6,3,-,-,,,,,,,,-,-,,,-,3,-,-,-,,,,-,11,2,,,2
"Heeney, Isaac",SY,6,-,-,3,-,-,-,-,-,-,-,-,-,,-,2,-,-,-,-,1,-,-,-,22,1,1,1,3
"Gray, Sam",PA,6,,,-,-,2,2,-,-,2,-,-,,-,-,-,-,-,-,-,-,-,-,-,20,,3,,3
"Greene, Toby",GW,6,-,,,,,-,-,-,-,-,-,,-,,-,-,2,-,1,2,1,-,,16,,2,2,4
"Walsh, Sam",CA,6,-,-,-,-,-,-,-,-,-,-,-,2,-,,-,-,1,-,-,2,-,-,1,22,,2,2,4
"Elliott, Jamie",CW,5,-,-,-,-,-,,-,-,,,,,,,,-,-,,-,-,-,3,2,14,1,1,,2
"Curnow, Ed",CA,5,-,-,-,-,-,-,-,-,-,-,-,-,-,,2,-,-,3,-,-,-,-,-,22,1,1,,2
"Goldstein, Todd",NM,5,-,-,-,-,-,-,-,-,-,3,-,-,-,,-,-,-,-,-,-,-,2,-,22,1,1,,2
"Bolton, Shai",RI,5,,,,-,-,,-,2,-,-,-,,,,-,-,3,-,-,-,-,-,-,16,1,1,,2
"Williams, Zac",GW,5,-,-,-,-,-,-,2,-,-,,,-,-,,-,-,-,-,-,3,-,-,-,20,1,1,,2
"Gunston, Jack",HW,5,-,-,-,-,-,-,2,-,-,3,-,,-,-,-,-,,-,-,-,,-,-,20,1,1,,2
"Shiels, Liam",HW,5,-,-,,,,2,-,-,-,-,-,,-,-,-,-,-,3,-,-,-,-,-,19,1,1,,2
"Robinson, Mitch",BL,5,-,-,-,-,-,3,-,-,-,-,-,-,,-,-,-,-,-,-,2,-,-,-,22,1,1,,2
"Betts, Eddie",AD,5,-,-,-,-,2,-,-,-,-,-,-,-,-,,-,-,3,-,,-,-,-,-,21,1,1,,2
"Ryan, Luke",FR,5,-,-,3,-,-,-,-,-,-,-,-,,-,-,-,-,-,2,-,,,,,18,1,1,,2
"Martin, Jack",GC,5,-,3,2,-,-,-,-,-,-,-,-,-,-,,-,-,,,,-,,,,16,1,1,,2
"Gresham, Jade",SK,5,-,2,-,-,-,-,-,-,-,3,-,,-,-,-,-,-,-,-,-,,,,19,1,1,,2
"Westhoff, Justin",PA,5,3,-,-,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,-,-,2,20,1,1,,2
"Florent, Oliver",SY,5,-,-,-,1,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,1,3,-,21,1,,2,3
"Haynes, Nick",GW,5,,-,1,-,-,3,1,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,19,1,,2,3
"Hawkins, Tom",GE,5,-,-,-,-,-,-,-,-,-,-,1,-,,-,-,-,-,-,2,-,2,-,-,22,,2,1,3
"Miller, Touk",GC,5,-,-,-,2,-,-,-,-,,,,-,,,-,-,-,2,1,-,-,-,-,18,,2,1,3
"Polec, Jared",NM,5,-,-,-,2,-,-,-,-,-,-,-,2,-,,-,-,-,-,-,-,-,-,1,22,,2,1,3
"Hunter, Lachie",WB,5,2,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,2,-,-,-,1,-,-,22,,2,1,3
"McCluggage, Hugh",BL,5,2,-,-,-,-,-,-,-,-,2,-,-,,1,-,-,,-,-,-,-,-,-,21,,2,1,3
"Wingard, Chad",HW,4,,,-,-,-,-,-,,,-,-,,,,,,-,-,-,-,-,1,3,14,1,,1,2
"Papley, Tom",SY,4,-,-,-,-,-,-,-,-,1,-,-,3,,-,-,-,-,-,-,-,-,-,-,22,1,,1,2
"Harmes, James",ME,4,-,-,-,-,-,-,3,-,-,-,-,-,,-,-,-,-,-,1,-,-,-,-,22,1,,1,2
"Vlastuin, Nick",RI,4,-,-,-,-,-,3,-,,-,-,-,-,-,,-,-,-,-,-,1,-,-,-,21,1,,1,2
"Rozee, Connor",PA,4,-,-,1,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,3,-,-,22,1,,1,2
"de Goey, Jordan",CW,4,-,3,-,1,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,16,1,,1,2
"Fiorini, Brayden",GC,4,3,-,-,-,-,-,-,,1,-,-,-,-,,-,-,-,-,-,-,-,-,-,21,1,,1,2
"McEvoy, Ben",HW,4,3,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,1,-,-,,-,-,19,1,,1,2
"Bruce, Josh",SK,4,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,2,-,-,-,-,22,,2,,2
"Fritsch, Bayley",ME,4,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,2,-,2,-,-,-,-,-,22,,2,,2
"Reid, Sam",SY,4,-,-,-,-,-,-,-,-,-,2,-,-,,-,-,-,-,-,-,-,-,2,-,22,,2,,2
"Lambert, Kane",RI,4,-,-,-,-,-,2,-,-,-,,,,,,-,1,1,-,-,-,-,-,-,18,,1,2,3
"Mihocek, Brody",CW,4,-,-,-,-,2,-,-,-,1,-,-,-,,-,-,-,-,-,-,-,1,-,-,22,,1,2,3
"Hill, Bradley",FR,4,1,-,-,-,-,-,-,-,-,1,1,,-,-,-,-,-,-,-,1,-,-,-,22,,,4,4
"Houston, Dan",PA,3,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,3,-,-,-,21,1,,,1
"McKernan, Shaun",ES,3,-,-,-,,,,,,,-,-,,-,-,-,-,-,-,3,,-,-,-,15,1,,,1
"Davis, Phil",GW,3,-,-,-,-,-,,,-,-,-,-,-,-,,-,-,-,,3,-,-,-,-,19,1,,,1
"Kennedy, Josh",WC,3,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,-,-,3,-,-,-,-,20,1,,,1
"Lonie, Jack",SK,3,-,-,-,-,-,-,,,,,,,,,,,-,3,-,-,-,-,-,13,1,,,1
"Lloyd, Jake",SY,3,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,3,-,-,-,-,-,22,1,,,1
"Newman, Nic",CA,3,-,-,-,-,-,-,,,-,-,-,-,-,,-,-,3,-,-,-,-,-,-,20,1,,,1
"Curnow, Charlie",CA,3,-,-,,-,,,-,-,-,-,-,-,3,,-,,,,,,,,,11,1,,,1
"Heppell, Dyson",ES,3,-,-,-,-,-,-,-,-,-,-,3,,-,-,-,,,-,,,-,-,,17,1,,,1
"Hurn, Shannon",WC,3,-,-,-,3,-,-,-,-,-,-,-,,,-,-,-,-,,,-,-,-,-,19,1,,,1
"Grimes, Dylan",RI,3,-,-,,3,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,21,1,,,1
"Kreuzer, Matthew",CA,3,,,,,-,-,,-,-,-,-,-,-,,-,-,2,-,,,-,1,-,15,,1,1,2
"Viney, Jack",ME,3,-,-,-,-,-,-,,-,-,-,-,-,,2,-,-,1,-,-,-,-,-,-,21,,1,1,2
"OBrien, Reilly",AD,3,,,-,-,-,-,-,-,-,-,-,-,2,,-,-,-,1,-,-,,-,,18,,1,1,2
"Franklin, Lance",SY,3,-,-,-,-,-,,,,,-,-,2,,1,,,,,,,,,-,10,,1,1,2
"Hurley, Michael",ES,3,-,-,-,-,-,-,-,-,-,-,1,,2,-,-,-,-,,,,,-,-,18,,1,1,2
"Lycett, Scott",PA,3,-,-,-,-,-,-,-,-,-,,1,,-,2,-,-,-,-,-,,,,-,18,,1,1,2
"Walker, Taylor",AD,3,-,-,-,-,-,2,-,-,-,-,-,-,-,,-,-,-,-,-,1,-,-,-,22,,1,1,2
"Selwood, Joel",GE,3,-,-,-,-,1,-,,,-,-,-,-,,-,2,-,-,-,-,-,-,-,-,20,,1,1,2
"Lynch, Tom",RI,3,-,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,2,-,-,-,-,22,,1,1,2
"Zaharakis, David",ES,3,-,-,2,-,,-,-,-,-,-,-,,-,-,-,1,-,-,-,-,-,-,,20,,1,1,2
"Steven, Jack",SK,3,1,-,,,-,-,,,,,,,,,,,,,,,2,-,-,7,,1,1,2
"Daniel, Caleb",WB,3,-,-,-,-,-,-,-,-,-,1,1,,-,1,-,,,-,-,-,,,,17,,,3,3
"Stewart, Tom",GE,3,-,1,1,-,-,-,-,-,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,22,,,3,3
"OBrien, Tim",HW,2,,,,,,-,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,2,16,,1,,1
"Roughead, Jarryd",HW,2,-,-,,-,-,-,-,,,,,,,-,,,,,,,,2,,8,,1,,1
"Byrne-Jones, Darcy",PA,2,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,2,-,-,22,,1,,1
"Laird, Rory",AD,2,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,2,-,-,-,22,,1,,1
"Stringer, Jake",ES,2,-,-,-,-,-,-,-,-,-,-,,,-,,,-,-,-,2,-,-,-,,18,,1,,1
"Simpson, Kade",CA,2,-,-,-,-,-,-,,,,-,,-,-,,-,-,-,-,2,-,-,-,-,18,,1,,1
"McCarthy, Lincoln",BL,2,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,2,-,-,-,-,-,-,-,22,,1,,1
"Bonner, Riley",PA,2,-,-,-,-,-,-,-,,,,-,,-,-,-,2,-,-,-,-,-,-,-,19,,1,,1
"Castagna, Jason",RI,2,,-,-,-,-,-,-,-,-,-,-,-,-,,-,2,-,-,-,-,-,-,-,21,,1,,1
"Parish, Darcy",ES,2,,-,-,-,-,-,-,-,-,-,2,,-,-,-,-,-,-,-,-,,-,-,20,,1,,1
"Andrews, Harris",BL,2,-,-,-,-,-,,,-,-,-,2,-,,-,-,-,-,-,,-,-,-,-,19,,1,,1
"Bellchambers, Tom",ES,2,-,-,-,-,-,-,-,-,-,2,-,,-,-,-,,,,,,,,-,15,,1,,1
"Ellis-Yolmen, Cam",AD,2,,,,-,-,-,-,-,-,2,-,-,-,,,,,,,,,,,10,,1,,1
"Wallis, Mitch",WB,2,-,-,-,-,-,-,-,-,2,-,,,,,,,,,,,,,,10,,1,,1
"Dunstan, Luke",SK,2,-,-,-,,,,,2,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,18,,1,,1
"Dumont, Trent",NM,2,-,,-,-,-,-,2,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,21,,1,,1
"Hewett, George",SY,2,-,-,-,-,-,-,2,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,22,,1,,1
"Petrevski-Seton, Sam",CA,2,-,-,-,-,2,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,22,,1,,1
"Membrey, Tim",SK,2,-,-,-,-,2,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,22,,1,,1
"Taberner, Matthew",FR,2,-,-,-,-,2,-,-,-,-,,,,,,,,,,,,,,,9,,1,,1
"Scully, Tom",HW,2,,-,-,2,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,21,,1,,1
"Parfitt, Brandan",GE,2,-,-,-,2,-,,-,-,-,-,-,-,,-,-,,-,,,,-,-,-,17,,1,,1
"Breust, Luke",HW,2,-,-,2,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,22,,1,,1
"Beams, Dayne",CW,2,-,2,-,,-,-,-,,-,-,-,,,,,,,,,,,,,9,,1,,1
"McCarthy, Cam",FR,2,2,-,-,-,,-,-,,,,,,,,-,-,-,-,,,,-,-,12,,1,,1
"Langdon, Ed",FR,2,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,1,1,22,,,2,2
"Dale, Bailey",WB,2,,,,,,,,,,-,-,,-,,,,,1,-,-,-,-,1,9,,,2,2
"Tarrant, Robbie",NM,2,-,-,-,-,-,-,-,-,-,-,-,-,-,,1,-,1,-,-,-,-,-,-,22,,,2,2
"Hannebery, Dan",SK,1,,,,,,,,,,,,,,-,-,,,,,,-,-,1,5,,,1,1
"Johannisen, Jason",WB,1,,,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,1,-,19,,,1,1
"Maynard, Brayden",CW,1,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,1,-,22,,,1,1
"Graham, Jack",RI,1,-,-,-,-,,,,,,,,-,-,,-,-,,-,-,-,1,-,-,14,,,1,1
"Fogarty, Darcy",AD,1,,,,,,,,,,,,,,,,,,,,-,1,-,-,4,,,1,1
"Brayshaw, Andrew",FR,1,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,1,-,-,-,-,22,,,1,1
"Setterfield, Will",CA,1,-,-,-,-,,,,-,-,,-,-,-,,-,-,-,-,1,-,-,-,-,18,,,1,1
"Kennedy, Matthew",CA,1,,,,,,,,,,-,-,,,,-,-,-,1,-,-,,-,-,10,,,1,1
"Amon, Karl",PA,1,-,-,,,,,-,-,-,-,-,,-,-,,-,-,1,-,-,-,-,-,17,,,1,1
"Atkins, Rory",AD,1,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,1,-,-,-,-,,,20,,,1,1
"Simpkin, Jy",NM,1,-,-,-,-,-,,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,-,-,21,,,1,1
"Sheppard, Brad",WC,1,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,1,-,-,-,-,-,-,-,22,,,1,1
"Impey, Jarman",HW,1,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,,,,,,17,,,1,1
"Chol, Mabior",RI,1,,,,,,,,,,,,,-,,1,-,-,-,-,-,-,-,,9,,,1,1
"Dawson, Jordan",SY,1,-,,-,-,-,-,-,-,-,-,-,-,,-,1,-,-,,-,-,-,-,-,20,,,1,1
"Guthrie, Cameron",GE,1,,,,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,-,-,-,18,,,1,1
"Hopper, Jacob",GW,1,-,-,-,-,-,-,-,-,-,-,-,-,1,,-,-,-,-,-,-,,,,19,,,1,1
"Stephenson, Jaidyn",CW,1,-,-,-,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,12,,,1,1
"Weitering, Jacob",CA,1,-,-,-,-,-,-,-,-,-,-,-,1,-,,-,-,,-,-,-,-,,-,20,,,1,1
"Wood, Mason",NM,1,-,,,-,-,-,-,-,-,-,1,-,-,,-,-,,-,-,-,-,,-,18,,,1,1
"Steele, Jack",SK,1,-,-,-,-,-,-,-,-,-,1,-,,,,-,-,-,-,-,-,-,-,-,20,,,1,1
"Himmelberg, Harry",GW,1,-,-,-,-,-,-,-,-,-,1,-,-,-,,-,-,-,-,-,-,,-,-,21,,,1,1
"Powell-Pepper, Sam",PA,1,-,-,-,-,-,-,-,-,-,1,-,,-,,,-,-,-,-,-,-,-,,19,,,1,1
"Frawley, James",HW,1,-,-,-,-,,,,1,,-,-,,-,-,-,-,-,-,-,-,-,-,-,18,,,1,1
"Hore, Marty",ME,1,-,,,-,-,-,-,1,-,-,,-,,-,-,-,,,,,,-,-,14,,,1,1
"Moore, Darcy",CW,1,-,-,-,-,-,-,1,-,,,-,-,,-,-,-,-,,,,,,-,15,,,1,1
"Rohan, Gary",GE,1,-,-,-,-,-,1,-,-,-,-,-,-,,-,,-,-,-,,-,,,-,18,,,1,1
"English, Tim",WB,1,-,-,-,-,-,1,-,,,-,-,,-,-,-,-,-,-,-,-,-,,-,19,,,1,1
"Smith, Brodie",AD,1,-,-,-,-,1,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,22,,,1,1
"McKay, Harry",CA,1,-,-,-,-,1,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,20,,,1,1
"Geary, Jarryn",SK,1,-,-,-,,1,,,,,,-,,,,,,,,,,,,,5,,,1,1
"Petruccelle, Jack",WC,1,-,-,-,-,1,-,-,-,-,-,-,-,,-,,,,-,-,-,-,-,-,19,,,1,1
"Fantasia, Orazio",ES,1,-,-,-,-,1,,,-,,,,,-,-,-,-,-,,,-,-,-,,14,,,1,1
"Crisp, Jack",CW,1,-,-,-,-,1,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,22,,,1,1
"Witts, Jarrod",GC,1,-,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,22,,,1,1
"Lobb, Rory",FR,1,-,-,-,1,-,-,-,-,-,-,-,,,,,-,-,-,-,,,,,15,,,1,1
"Brown, Mitch",ES,1,-,-,,1,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,15,,,1,1
"Cripps, Jamie",WC,1,,,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,-,-,-,17,,,1,1
"Schache, Josh",WB,1,-,1,-,-,,,,,,,,,,-,-,-,-,-,,-,-,-,-,13,,,1,1
"Berry, Jarrod",BL,1,-,1,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,18,,,1,1
"Newnes, Jack",SK,1,-,1,-,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,,-,-,-,20,,,1,1
"Simpson, Dawson",GW,1,1,-,,,,,,-,,,,,,,,-,-,-,-,,-,-,,9,,,1,1
"Nankervis, Toby",RI,1,1,-,-,-,-,-,-,-,,,,,,,,,,,,,-,,,9,,,1,1
